"gender","age","income","overage","underage","phone","price","lines","bill","churn"
0,38,40212,12,16,"ios",324.61,1,59.51,"neg"
1,72,16616,5,0,"and",227.42,2,55.74,"neg"
0,65,91049,8,8,"and",584.7,2,84.04,"pos"
1,60,212232,29,17,"ios",1019.99,5,165.84,"neg"
1,22,16872,0,10,"and",543.44,2,62.88,"neg"
1,23,213411,0,36,"and",262.44,4,109.09,"neg"
0,62,79009,0,14,"and",582.9,4,121.14,"neg"
0,62,42431,19,0,"and",208.02,5,102.89,"neg"
1,73,72923,3,13,"ios",322.86,2,52.73,"neg"
1,62,82744,0,12,"and",179.14,1,57.22,"neg"
0,20,41274,28,0,"and",837.9,1,73.05,"pos"
0,29,96225,0,0,"and",706.46,3,108.29,"neg"
0,40,27169,34,21,"and",782.01,2,91.93,"neg"
0,21,63777,7,46,"ios",1095.32,1,62.75,"pos"
1,50,28687,0,28,"and",421.15,5,116.12,"neg"
0,62,54360,68,0,"and",283.79,1,87.78,"pos"
1,76,104526,59,0,"and",720.55,2,102.32,"pos"
0,62,28058,24,14,"and",236,2,97.21,"neg"
0,62,233707,62,0,"and",172.74,2,76.19,"pos"
1,29,195709,48,0,"and",123.27,3,110.22,"pos"
1,26,94336,54,0,"and",803.49,2,111.12,"neg"
0,59,27050,30,27,"and",614.55,2,79.57,"pos"
0,27,128821,30,7,"ios",795.06,4,127.37,"pos"
0,20,41594,103,9,"and",598.96,4,166.04,"neg"
0,68,37576,38,23,"and",588.1,5,131.75,"neg"
1,58,46111,11,0,"ios",614.78,3,111.01,"neg"
1,60,52376,0,17,"win",383.86,2,78.73,"neg"
1,72,36851,0,31,"and",590.98,2,69.47,"neg"
1,33,29959,0,4,"and",335.4,5,144.41,"neg"
0,58,28311,33,26,"and",874.67,2,107.65,"neg"
1,35,100194,92,21,"and",116.46,4,140.71,"pos"
0,42,283805,19,24,"and",762.13,3,75.93,"pos"
1,43,68313,44,0,"and",576.08,1,59.52,"pos"
0,33,29974,55,35,"and",434.87,1,87.22,"pos"
0,52,86006,6,1,"and",321.64,2,96.99,"neg"
1,73,92973,71,14,"and",749.4,4,166.63,"pos"
1,29,68346,0,16,"and",751.82,1,66.07,"neg"
0,60,52708,10,2,"and",708.67,3,89.25,"neg"
1,24,22399,25,13,"and",860.28,2,100.24,"neg"
1,35,88431,41,40,"and",311.77,2,109.46,"pos"
1,39,30529,59,40,"and",373.38,3,135.87,"pos"
0,20,105664,12,0,"ios",753.82,2,61.75,"pos"
1,47,41324,47,1,"and",256.52,2,71.75,"pos"
0,62,290891,49,34,"and",510.7,4,122.74,"pos"
1,67,28404,55,8,"ios",797.05,2,93.9,"pos"
0,27,62695,12,16,"and",320.19,3,115.8,"pos"
1,78,26637,31,19,"and",202.54,1,65.82,"neg"
0,56,92162,26,0,"ios",1025.3,3,102.53,"pos"
1,23,97300,36,15,"and",739.78,1,78.46,"pos"
1,34,56896,47,18,"ios",490.36,3,127.36,"pos"
0,67,16543,98,9,"and",850.67,2,114.89,"pos"
0,70,65298,0,22,"and",512.63,2,73.31,"neg"
1,47,37712,30,0,"and",575.67,2,97.38,"neg"
0,68,26991,62,17,"and",177.08,2,89.82,"neg"
0,65,16277,18,0,"and",566.67,1,61.7,"neg"
1,57,155861,4,0,"ios",943.92,1,77.76,"pos"
1,56,60654,37,16,"and",205.63,3,106.44,"neg"
0,64,54998,14,0,"other",114.19,1,62.63,"neg"
0,50,61894,16,15,"and",652.74,4,83.71,"neg"
0,73,61678,0,40,"and",343.09,3,71.82,"neg"
0,42,167080,47,24,"ios",347.88,5,164.72,"pos"
0,50,26683,44,0,"and",200.75,2,93.6,"neg"
1,58,41913,74,32,"and",581.71,2,88.88,"pos"
0,72,89653,41,8,"ios",748.98,1,82.65,"pos"
1,56,25598,44,22,"and",639.85,5,106.59,"neg"
1,41,39622,10,9,"and",739.8,5,117.92,"neg"
1,55,127611,22,0,"and",605.91,5,165.72,"neg"
1,36,245600,72,14,"and",677.71,4,114.13,"pos"
1,64,28792,20,30,"and",141.89,1,70,"pos"
1,56,24914,18,11,"ios",330.36,2,97.95,"pos"
0,71,112333,56,20,"and",888.08,4,107.02,"pos"
0,61,25318,28,42,"and",584.79,2,96.2,"neg"
0,76,59755,24,33,"and",503.4,1,69.68,"neg"
0,47,29618,2,16,"and",274.82,3,94.13,"neg"
1,61,24762,4,13,"and",593.21,1,59.03,"neg"
0,35,22067,37,0,"other",184.27,5,117.47,"neg"
1,58,24364,10,13,"and",644.05,2,94.06,"neg"
0,29,123321,12,13,"and",802.7,2,95.71,"pos"
0,57,55509,43,4,"and",399.57,2,79.57,"pos"
1,55,91066,58,22,"and",533.02,2,100.69,"neg"
0,63,57443,30,15,"and",838.05,3,99.77,"neg"
0,60,27016,18,8,"and",697.58,1,76.41,"pos"
0,52,25888,29,11,"and",447.69,2,87.49,"neg"
0,71,22699,26,22,"and",803.96,2,88.66,"neg"
1,79,28566,27,17,"and",835.99,1,74.12,"neg"
0,73,56484,32,30,"and",605.5,1,60.75,"pos"
1,32,71813,0,1,"and",553.19,2,101.17,"neg"
0,40,195978,41,25,"win",392.01,3,103.6,"pos"
1,29,39065,58,20,"and",502.62,1,93.74,"pos"
1,48,25040,0,4,"and",213.73,2,80.43,"neg"
0,28,201217,0,20,"and",812.88,1,60.12,"pos"
1,61,77736,36,0,"ios",667.46,4,103.07,"neg"
0,62,98600,0,0,"ios",642.17,2,89.31,"pos"
1,50,27893,55,21,"and",181.06,2,113.86,"neg"
1,68,22417,17,9,"ios",746.64,2,57.57,"neg"
1,70,34320,42,19,"and",641.53,3,126.02,"neg"
0,38,17445,0,0,"and",495.14,2,79.28,"neg"
1,77,24951,66,28,"and",827.23,5,106.83,"pos"
1,48,143997,8,0,"and",811.36,3,87.89,"pos"
0,56,63489,28,0,"ios",1013.84,4,129.4,"pos"
1,69,91990,45,4,"and",823.62,2,79.4,"neg"
0,28,35827,26,23,"and",312,4,134.2,"neg"
0,36,67089,12,0,"and",758.08,1,74.37,"neg"
0,23,76392,21,20,"and",629.45,2,87.3,"neg"
0,45,86279,0,10,"ios",1094.5,2,81.58,"neg"
1,22,19997,36,4,"and",172.49,2,61.91,"neg"
1,66,71987,4,28,"and",779.31,2,92.03,"neg"
1,75,23303,40,0,"and",748.47,2,79.07,"neg"
1,61,24056,26,15,"and",638.55,1,71.72,"neg"
0,22,88480,31,28,"and",258.11,4,135.82,"pos"
1,49,78274,0,15,"ios",952.89,3,113.86,"pos"
1,41,65162,25,0,"and",281.11,2,77.18,"neg"
1,71,52698,39,21,"and",714.24,1,62.23,"pos"
1,76,56761,38,13,"and",702.19,4,111.18,"neg"
1,70,33311,0,17,"and",311.28,5,143.56,"neg"
0,58,18345,52,24,"and",568.68,4,156.82,"pos"
0,26,38849,32,25,"win",381.25,1,76.31,"neg"
0,39,25124,73,1,"and",836.76,1,65.63,"pos"
0,61,22813,41,7,"and",267.51,3,110.85,"neg"
0,71,15598,23,18,"and",330.66,2,87.63,"neg"
1,77,27016,58,13,"and",170.76,3,109.15,"pos"
0,39,40711,63,9,"and",438.06,2,93.64,"pos"
0,50,23009,2,29,"and",728.24,3,73.27,"neg"
1,48,18776,44,0,"and",502.26,2,91.32,"neg"
0,53,76637,14,19,"ios",969.64,1,53.24,"pos"
1,31,44740,34,18,"and",634.26,4,105.47,"pos"
0,51,84734,5,21,"and",152.19,2,82.68,"neg"
0,25,55995,53,10,"ios",540.7,1,75.54,"pos"
0,71,26567,41,29,"and",693.63,2,87.82,"pos"
0,64,28136,44,31,"and",896.28,3,82.52,"pos"
1,51,337106,27,13,"win",346.04,1,72.18,"pos"
0,36,53104,69,0,"and",847.14,1,75.7,"pos"
1,34,23905,20,16,"and",297.36,1,75.36,"pos"
1,66,18230,25,0,"ios",1039.75,2,100.47,"pos"
0,49,206450,11,0,"ios",1026.06,2,107.34,"pos"
1,24,60063,15,40,"ios",884.99,2,100.89,"pos"
1,76,23766,15,0,"and",219.8,3,134.96,"neg"
0,49,24452,28,43,"and",407.53,2,87.78,"neg"
0,69,48004,26,39,"and",790.25,4,129.72,"neg"
1,35,36298,0,0,"and",761.23,2,82.41,"neg"
0,44,75890,51,5,"and",438.1,3,119.73,"pos"
1,26,17108,0,0,"and",102.49,1,59.85,"neg"
0,23,27735,35,18,"and",318.47,3,95.06,"neg"
0,26,334307,0,0,"and",653.79,2,57.63,"pos"
1,46,33175,42,35,"and",772.04,2,75.85,"neg"
0,62,50062,66,0,"ios",1057.26,4,161.25,"pos"
1,61,21020,0,4,"ios",664.13,2,92.36,"neg"
0,34,77222,33,6,"other",195.78,4,137.08,"neg"
1,46,294779,21,0,"and",822.03,4,106.12,"pos"
0,23,21167,27,19,"and",237.37,4,139.39,"neg"
1,49,107140,54,0,"and",518.63,4,160.51,"pos"
1,73,260442,38,0,"and",121.51,1,60.01,"pos"
0,59,41941,0,0,"and",329.84,2,81.52,"neg"
0,45,69091,30,14,"and",162.74,2,85.05,"pos"
1,21,17570,35,22,"and",490.54,1,69.66,"neg"
0,36,27001,18,12,"and",352.86,2,94.67,"neg"
0,30,30927,0,20,"ios",428.79,3,96.23,"neg"
1,68,19161,23,0,"and",349.68,4,105.35,"neg"
1,21,183634,31,22,"and",142.96,5,169.73,"neg"
0,28,105289,47,9,"and",597.49,1,71.27,"pos"
0,70,45475,12,12,"win",305.81,2,87.23,"neg"
0,66,343636,7,0,"ios",609.08,4,80.47,"pos"
0,61,46692,58,35,"ios",781.06,1,59.32,"pos"
0,40,19287,2,10,"ios",532.78,4,98.14,"neg"
1,45,95903,52,0,"and",253.68,1,91.12,"pos"
1,36,95577,0,12,"and",457.59,2,73.83,"neg"
1,38,34507,21,26,"and",503.36,3,104.03,"pos"
0,38,53565,20,20,"ios",1055.58,1,82.31,"pos"
1,48,100151,0,0,"and",721.49,4,76.2,"pos"
1,34,82821,30,16,"and",416.59,2,106.66,"neg"
0,75,54865,0,0,"and",154.85,2,98.13,"neg"
0,30,344234,1,0,"and",790.31,1,55.72,"pos"
0,30,62506,39,17,"and",393.61,4,101.82,"neg"
1,63,35549,18,20,"and",360.4,2,85.94,"neg"
1,30,57007,34,24,"ios",1012.31,2,86.41,"pos"
1,77,36440,23,19,"and",827.19,2,67.77,"neg"
1,36,20456,71,2,"and",343.92,1,98.97,"pos"
1,78,320313,75,7,"and",538.05,3,104.17,"pos"
0,26,41614,49,32,"and",554.22,1,57.58,"pos"
0,79,26840,0,26,"and",213.94,2,90.49,"neg"
0,35,69932,40,0,"and",249.37,2,90.85,"neg"
1,22,19445,10,34,"and",602.51,4,87.71,"neg"
1,61,102319,0,24,"and",648.4,5,161.24,"neg"
0,40,66188,35,3,"and",670.17,1,79.01,"neg"
1,39,43649,16,28,"ios",400.65,2,72.65,"neg"
1,64,16223,29,11,"ios",335.6,2,81.01,"pos"
1,46,202171,38,17,"ios",718.08,2,79.43,"pos"
1,63,47546,8,14,"and",412.78,1,73.06,"pos"
1,44,52273,10,15,"and",172.69,4,157.75,"neg"
1,74,232404,47,25,"ios",580.39,4,97.36,"pos"
1,74,43149,13,0,"and",150.74,1,69.67,"neg"
1,75,51713,27,33,"ios",978.51,1,58.93,"pos"
0,62,62498,37,15,"ios",937.28,4,128.84,"neg"
1,58,229616,11,13,"and",550.08,2,88.35,"pos"
0,58,20613,12,38,"and",581.72,1,48.82,"neg"
0,69,254146,50,23,"and",742.39,4,119.27,"pos"
1,46,16732,0,9,"and",210.75,5,110.05,"neg"
1,49,137998,0,15,"and",369.75,2,95.1,"pos"
0,75,75615,11,30,"and",424.23,3,87.83,"pos"
0,47,297884,60,14,"ios",854.73,5,177.15,"pos"
1,41,32413,42,21,"ios",515.9,4,119.57,"pos"
1,52,33199,26,22,"and",593.24,2,77.64,"neg"
0,58,52411,0,22,"and",758.54,1,68.3,"neg"
0,68,77347,32,3,"and",777.66,4,122.97,"neg"
0,51,139252,0,21,"and",798.88,4,70.32,"pos"
0,24,40772,50,0,"and",577.42,1,89.94,"pos"
0,62,29528,15,25,"and",314.63,2,80.35,"pos"
0,62,92730,0,21,"and",256.52,4,95.95,"neg"
1,48,29610,60,2,"and",136.13,5,142.58,"neg"
1,74,112127,36,16,"and",211.86,2,67.12,"pos"
0,72,164669,52,19,"ios",336.91,5,170.26,"pos"
1,51,94709,2,9,"and",622.34,2,86.87,"neg"
0,32,98533,20,7,"and",538.38,2,83.12,"pos"
1,24,134032,21,5,"ios",868.02,2,107.95,"pos"
1,20,71851,31,20,"and",226.57,2,91.38,"neg"
1,72,328315,42,0,"and",779.8,5,146.52,"pos"
1,69,21685,14,7,"and",740.08,1,68.58,"neg"
1,22,89836,0,11,"and",791.6,2,68.25,"neg"
1,36,67814,46,15,"and",629.48,2,91.26,"pos"
1,61,38483,0,20,"and",870.93,3,103.1,"neg"
0,49,25536,5,16,"and",622.82,3,85.28,"neg"
0,74,117378,67,10,"ios",577.53,1,98.3,"pos"
1,39,52003,62,20,"and",309.73,5,164.82,"neg"
0,22,249288,0,0,"and",650.22,3,76.64,"pos"
0,57,19307,0,20,"and",742.44,5,121.96,"neg"
1,70,44818,12,35,"and",108.56,3,115.41,"neg"
0,23,66309,33,3,"and",377.5,1,53.84,"neg"
0,49,33990,61,22,"and",462.83,1,62.58,"pos"
1,56,24952,36,23,"and",354.15,2,107.5,"neg"
1,54,74588,33,0,"and",485.83,3,79.32,"neg"
0,40,223086,18,0,"ios",1076.73,4,140.84,"pos"
1,63,21824,3,8,"and",532.87,4,81.78,"neg"
0,56,263294,30,13,"and",374.07,4,108.43,"pos"
0,41,62534,66,12,"and",333.49,1,93.07,"pos"
0,44,139606,0,0,"ios",1025.22,3,106.65,"pos"
1,38,267598,64,5,"ios",1059.81,1,93.7,"pos"
0,56,72319,28,26,"and",192.44,2,73.41,"neg"
0,34,244899,32,12,"win",328.06,5,91.31,"neg"
0,62,22805,20,25,"ios",840.23,1,63.04,"pos"
0,79,53596,55,15,"and",280.81,3,122.88,"pos"
1,54,52307,30,0,"and",616.1,2,94.27,"neg"
1,28,106551,41,21,"and",681.18,3,98.82,"neg"
0,41,55006,0,15,"and",262.65,1,72.19,"neg"
1,75,38098,0,26,"ios",396.52,3,118.75,"pos"
1,49,67486,20,27,"and",474.33,3,75.52,"neg"
1,67,104133,17,0,"and",606.01,2,97.33,"pos"
0,49,17398,13,3,"ios",871.88,1,64.21,"neg"
0,32,169161,13,26,"and",820.86,2,86.76,"pos"
1,22,69809,46,0,"ios",743.68,5,119.85,"pos"
0,48,29292,0,11,"and",245.62,1,51.89,"neg"
1,24,300332,53,38,"ios",314.3,2,93.07,"pos"
0,46,63097,0,0,"and",660.74,2,80.03,"neg"
0,70,38755,22,16,"and",320.61,2,60.4,"pos"
1,56,29976,2,59,"ios",1034.71,1,73.76,"pos"
0,68,55484,0,33,"and",538.89,2,77.3,"pos"
1,26,174438,66,28,"and",614.57,5,133.22,"pos"
0,48,65567,3,0,"and",477.34,1,57.09,"neg"
0,38,47428,8,7,"and",151.04,1,54.25,"neg"
1,32,43615,0,22,"other",26.16,1,72.87,"neg"
0,51,26814,47,9,"and",759.13,2,108.26,"neg"
0,57,231092,23,23,"and",132.89,4,106.01,"pos"
0,22,50427,28,1,"and",813.93,1,62.2,"neg"
1,63,105510,14,4,"and",643.84,2,84.07,"pos"
1,56,38821,0,21,"and",158.12,2,63.7,"neg"
1,33,317522,0,20,"win",397.72,4,125.95,"pos"
0,32,27217,35,13,"and",702.69,2,109.79,"neg"
1,68,16099,38,30,"ios",420.04,2,78.71,"pos"
0,58,130113,6,40,"and",493.11,2,86.57,"pos"
0,46,17884,47,23,"ios",446.75,1,83.2,"pos"
0,56,137108,0,27,"and",323.54,2,94.63,"pos"
0,54,145579,41,20,"and",549.04,3,83.29,"pos"
1,36,31085,16,5,"and",722.31,3,109.01,"neg"
1,25,95268,37,14,"and",607.21,2,108.54,"pos"
1,63,334356,0,0,"ios",808.62,1,68.64,"pos"
1,56,88512,1,54,"and",339.17,1,48.28,"pos"
0,21,38147,21,33,"and",682.13,3,104.27,"neg"
0,20,111596,31,18,"ios",692.57,3,82,"pos"
1,23,39387,17,0,"and",322.39,1,69.9,"neg"
1,40,261264,51,24,"and",344.28,2,84.42,"pos"
0,40,80653,13,28,"and",653.81,2,87.29,"neg"
1,28,60450,18,20,"ios",852.27,4,116.88,"neg"
1,79,26321,40,18,"and",385.14,4,121.66,"neg"
0,46,17284,12,29,"and",809.76,3,81.26,"pos"
1,70,32119,36,43,"ios",720.31,2,85.68,"pos"
0,23,36217,9,15,"and",715.99,2,74.84,"neg"
1,46,59529,10,17,"and",886.39,3,95.04,"neg"
1,72,29394,52,44,"and",718.44,5,157.71,"pos"
1,46,169588,0,19,"and",368.46,3,90.95,"pos"
0,63,25494,37,28,"ios",401.21,1,79.55,"pos"
1,40,173634,32,10,"ios",964.36,2,93.85,"pos"
1,51,194446,22,5,"and",635.6,2,98.61,"pos"
0,23,133687,33,16,"and",871.56,4,97.13,"neg"
0,70,103602,14,38,"and",777.62,5,121.75,"neg"
0,28,51364,40,0,"and",105.55,2,105.71,"pos"
0,70,20852,0,27,"and",774.98,3,86.87,"neg"
1,62,37317,61,0,"ios",1073.96,1,83.39,"pos"
0,64,301917,76,16,"and",650.02,2,106.73,"pos"
1,20,42549,30,29,"ios",543.85,3,97.67,"pos"
1,76,136595,55,11,"ios",802.46,4,121.77,"pos"
0,63,59712,17,2,"and",151.77,4,142.75,"neg"
1,46,226276,10,25,"ios",679.1,2,76.7,"pos"
0,69,38161,19,5,"ios",780.33,3,110.99,"pos"
1,59,40540,51,26,"and",464.52,1,81.21,"pos"
0,38,109439,43,5,"and",859.32,4,103.28,"neg"
1,60,22562,0,4,"and",487.7,2,83.67,"neg"
0,68,174914,43,14,"and",159.39,2,110.17,"pos"
1,71,55797,41,2,"and",279.86,2,95,"pos"
0,21,109450,10,26,"and",201.7,3,126.38,"pos"
1,53,93790,19,6,"ios",716.97,3,115.34,"pos"
1,64,60602,74,6,"and",849.64,1,81.98,"pos"
0,57,238879,32,27,"and",229.8,3,101.69,"pos"
0,38,66192,45,19,"and",221.77,2,105.35,"pos"
0,51,92258,40,11,"and",608.77,4,140.19,"neg"
0,58,61509,0,26,"and",680.38,1,53.81,"pos"
0,61,72877,13,13,"and",820.27,2,55.06,"pos"
1,66,15499,0,0,"and",506.45,2,72.51,"neg"
1,23,86699,61,0,"and",190.54,1,80.36,"pos"
0,56,33095,64,0,"ios",1064.33,3,89.69,"pos"
0,46,24852,4,24,"ios",313.67,4,90.47,"neg"
0,33,57778,37,31,"and",108.13,2,79.82,"pos"
1,61,106637,0,0,"ios",533.19,5,115.06,"neg"
0,43,93618,59,28,"and",616.4,2,99.23,"pos"
1,36,33380,77,27,"and",566.37,5,125.83,"neg"
0,72,115511,3,19,"and",100.52,3,82.61,"neg"
0,23,96502,30,0,"and",372.74,2,85.1,"neg"
1,25,24153,12,18,"and",886.25,5,174.9,"neg"
1,48,56136,8,0,"and",858.16,2,91.11,"neg"
1,52,77154,41,30,"ios",563.86,1,70.67,"pos"
0,52,44473,24,0,"and",328.19,3,122.54,"neg"
0,67,51787,12,4,"ios",613.34,1,72.3,"pos"
1,76,20169,28,11,"ios",359.7,2,97.62,"pos"
0,36,83221,17,6,"and",462.95,1,70.81,"pos"
1,45,50863,62,32,"and",626.2,3,138.36,"pos"
1,32,258663,23,35,"and",166.52,2,80.89,"pos"
0,38,71388,34,11,"ios",471.48,2,83.93,"pos"
1,66,36398,29,15,"and",456.18,2,101.01,"pos"
1,65,65419,0,45,"and",132.22,2,86.2,"pos"
1,43,33632,76,36,"and",896.14,2,109.11,"pos"
1,66,140580,43,7,"and",268.46,1,56.31,"pos"
1,24,41269,10,5,"ios",1028.33,4,152.05,"neg"
1,73,39428,38,19,"and",287.66,2,94.3,"neg"
1,26,77346,11,24,"and",619.65,2,83.16,"neg"
1,45,18392,10,18,"and",214.07,1,56.02,"neg"
1,69,50160,3,17,"and",184.89,2,79.45,"neg"
1,23,26736,40,0,"and",287.13,4,135.15,"neg"
0,21,28747,81,7,"and",411.94,1,86.82,"neg"
1,61,50603,5,11,"and",210.13,1,72.16,"neg"
1,78,28606,31,0,"and",136.56,4,109.56,"neg"
1,60,199440,27,0,"and",373.88,3,125,"neg"
1,62,82480,31,5,"and",863.92,2,82.76,"neg"
1,63,68531,32,3,"and",872.06,1,58.97,"neg"
0,22,85049,45,42,"and",181.09,4,126.37,"neg"
1,37,97206,0,25,"and",530.71,2,89.8,"pos"
1,76,64310,20,7,"and",208.96,1,68.4,"pos"
0,59,19008,79,0,"ios",1094.16,5,174.77,"pos"
1,25,41149,37,37,"ios",711.92,1,79.09,"pos"
0,50,91193,21,27,"and",717.39,2,78.72,"pos"
1,37,52977,16,51,"and",361.01,4,101.54,"neg"
1,58,88343,34,29,"and",492.68,2,79.5,"pos"
1,55,20536,9,3,"and",376.75,1,72.01,"neg"
1,73,38753,41,8,"and",349.7,2,84.87,"neg"
0,63,67706,25,52,"ios",595.97,2,72.57,"pos"
1,57,66117,0,26,"and",115.59,2,85.78,"neg"
1,78,88655,15,23,"ios",774.9,1,67.73,"pos"
0,52,41804,46,40,"and",195.85,4,96.5,"neg"
1,61,72946,19,13,"ios",936.34,2,92.6,"pos"
1,69,84006,35,27,"and",311.82,3,132.42,"pos"
0,77,76884,28,12,"and",381.68,2,81.94,"neg"
1,21,76394,4,13,"and",867.73,1,52.16,"neg"
0,71,21931,0,16,"and",876.41,2,83.33,"neg"
0,50,30359,6,0,"and",706.26,3,97.8,"neg"
0,70,108714,57,13,"and",127.16,2,87.56,"pos"
1,63,68934,49,11,"and",418.48,2,79.6,"pos"
1,53,52520,36,5,"and",537.43,2,101.14,"neg"
1,27,81882,14,0,"and",411.15,2,69.32,"neg"
1,30,20155,0,7,"and",834.48,2,79.81,"neg"
0,32,127084,24,23,"and",338.33,3,87.49,"neg"
0,44,16203,34,0,"ios",604.75,3,104.39,"neg"
0,72,57729,34,17,"and",790.74,1,77.98,"pos"
0,76,158122,31,31,"and",134.47,2,92.47,"pos"
0,38,33757,0,3,"and",184.86,1,48.51,"neg"
0,40,83226,12,36,"and",571.49,1,68.72,"pos"
0,45,18569,0,40,"and",247.22,2,72.95,"neg"
0,36,55394,17,17,"and",454.01,1,78.33,"neg"
0,47,52035,40,13,"ios",978.48,1,81.33,"pos"
0,52,35753,25,10,"ios",1055.81,3,126.95,"neg"
1,55,56841,27,25,"and",885.44,4,127.66,"pos"
0,68,29314,27,33,"and",656.69,1,79.07,"neg"
1,41,56288,0,5,"and",609.07,5,153.85,"neg"
1,73,239806,1,21,"and",367.74,4,78.87,"pos"
1,37,58827,84,14,"and",491.38,2,74.61,"pos"
0,40,112998,17,14,"ios",572.76,4,121.64,"pos"
0,59,68741,41,21,"and",162.19,5,140.64,"neg"
0,76,15966,35,22,"and",502.52,3,135.36,"neg"
0,69,333244,21,24,"and",717.1,2,102.36,"pos"
0,61,24607,0,33,"and",523.39,1,52.71,"neg"
0,60,190473,62,25,"and",697.5,2,89.54,"pos"
0,46,77523,14,21,"ios",402.44,3,100.66,"pos"
0,45,37479,29,3,"and",416.96,2,67.3,"neg"
0,68,41811,20,16,"and",550.97,1,73.89,"neg"
0,26,254659,5,22,"ios",791.87,1,74.43,"pos"
0,27,74039,1,32,"and",877.14,1,79.49,"pos"
1,71,30978,25,16,"and",700.79,1,84.7,"pos"
0,26,65410,21,13,"other",77.23,2,90.18,"neg"
1,68,309933,24,23,"and",539.96,5,101.12,"pos"
0,45,39913,32,0,"and",527.45,3,91.01,"neg"
0,21,197160,0,3,"and",398.78,2,102.88,"neg"
0,51,89997,81,8,"and",424.66,2,81.8,"pos"
1,64,21957,8,0,"and",854.61,2,78.6,"neg"
0,48,41212,43,4,"and",842.27,5,155.36,"neg"
0,53,64830,53,11,"and",868.7,5,158.01,"neg"
1,35,334134,28,27,"and",561.34,5,173.13,"pos"
0,57,202966,52,51,"and",658.18,3,94.89,"pos"
1,21,64093,72,14,"and",389.5,1,68.06,"pos"
0,48,41036,24,6,"and",222.08,1,73.81,"neg"
0,71,29889,51,9,"and",526.25,1,60.06,"pos"
0,26,48136,46,3,"and",614.64,5,159.64,"neg"
0,61,16583,22,22,"ios",763.12,3,136.9,"pos"
1,63,30445,40,2,"and",884.34,4,156.8,"neg"
0,26,36849,53,8,"and",837.38,4,117.93,"pos"
0,73,107547,14,0,"and",289.25,2,76.79,"pos"
1,57,281320,33,24,"and",159.52,3,98.52,"pos"
1,43,24223,34,10,"and",206.6,2,67.51,"neg"
1,26,107698,45,18,"and",460.77,4,111.65,"pos"
1,61,29427,0,20,"and",434.91,1,57.64,"neg"
1,70,48720,48,10,"and",163.72,2,94.96,"pos"
1,39,20433,32,24,"and",883.4,2,104.51,"neg"
0,71,38204,42,10,"and",688.67,2,68.55,"neg"
0,37,64139,42,13,"ios",487.24,2,83.82,"pos"
0,51,172009,60,45,"and",369.09,4,163.58,"pos"
1,59,227517,21,19,"and",731.32,4,145.13,"pos"
0,44,62083,29,23,"and",861.86,4,101.15,"neg"
1,72,19966,23,11,"and",665.59,1,72.67,"neg"
1,76,343245,85,0,"ios",1021.28,3,129.42,"pos"
0,67,48483,23,30,"ios",684.75,1,73.35,"pos"
1,38,19476,17,41,"and",788.87,2,84.07,"neg"
0,53,63951,8,0,"ios",339.49,3,106.92,"neg"
1,52,47468,8,26,"win",331.21,2,74.88,"pos"
0,73,36328,21,8,"and",400.08,4,146.61,"neg"
0,40,22403,0,3,"and",778.28,2,68.32,"neg"
1,33,296105,13,4,"and",577.76,2,77.43,"pos"
0,72,206736,12,1,"and",898.49,2,73.37,"pos"
0,45,34502,13,21,"and",815.08,1,77.39,"neg"
1,45,275059,41,23,"and",474.05,4,95.93,"pos"
0,69,250530,0,0,"ios",351.46,1,66.67,"pos"
0,44,45315,20,18,"and",218.03,4,144.3,"neg"
1,68,38714,0,33,"and",208.6,1,77.07,"neg"
0,43,101890,55,0,"other",213.77,4,154.02,"neg"
1,78,24618,0,23,"win",328.99,4,117.88,"neg"
1,57,121377,15,7,"and",421.88,5,103.73,"neg"
1,48,31225,14,20,"and",559.57,2,84.8,"neg"
1,47,54239,25,0,"win",312.69,2,76.52,"neg"
1,32,96294,38,37,"and",584.22,3,120.67,"pos"
0,39,57048,22,19,"and",652.83,2,67.83,"neg"
0,45,25347,33,12,"and",372.97,1,66.01,"neg"
1,79,81318,13,17,"and",135.05,5,173.04,"neg"
1,59,43042,21,5,"ios",397.64,2,87.67,"pos"
1,50,211828,10,0,"ios",604.42,2,81.13,"pos"
0,38,17551,20,7,"and",590.09,4,81.35,"pos"
1,44,52205,37,28,"and",588.23,2,91.88,"pos"
0,41,81545,59,19,"and",621.05,1,69.81,"pos"
1,35,84032,13,6,"ios",445.76,2,66.27,"neg"
0,40,24025,82,11,"and",188.81,2,108.41,"pos"
0,37,78493,44,11,"and",361.69,2,75.81,"pos"
1,56,301666,34,18,"ios",940.66,5,122.36,"pos"
0,37,212827,31,0,"and",577.17,2,100.63,"pos"
0,58,57737,33,31,"and",544.41,5,172.77,"neg"
1,27,16549,0,3,"and",883.42,4,97.65,"neg"
0,34,24608,4,3,"win",396.69,2,64.41,"neg"
0,55,53401,0,8,"and",809.57,3,89.87,"neg"
0,59,259260,29,0,"ios",921.19,2,84.81,"pos"
0,70,75270,14,0,"ios",594.32,3,98.94,"pos"
1,28,21703,12,24,"ios",816.38,1,83.72,"neg"
1,30,68605,42,15,"and",864.68,1,69.11,"pos"
0,64,184248,27,0,"and",177.92,4,149.36,"pos"
1,44,48761,54,25,"ios",801.44,2,96.77,"pos"
1,40,39431,0,0,"and",814.27,2,98.83,"neg"
1,68,74495,25,23,"and",235.08,1,70.5,"neg"
